sentence,logit,prediction,sentiment_score
"""Greenlight added IAC/InterActiveCorp, exited Chemours in Q1"",?",[0.0397838  0.03723304 0.92298317],neutral,0.002550758
"""Bloomberg: T. Rowe Price, JPMorgan cut Apple stakes before stock rallies"",?",[0.03016078 0.8592636  0.11057569],negative,-0.8291028
"""Tim Cook says Apple Music has 50M subscribers, confirms video content plans"",?",[0.05992319 0.01258845 0.9274883 ],neutral,0.047334746
"Tim Cook comments on Trump meeting,?",[0.03365364 0.1573466  0.8089997 ],neutral,-0.123692974
"Apple now has 55 self-driving cars testing in California,?",[0.06220533 0.02579915 0.91199553],neutral,0.036406174
"Apple teams with French cable provider; Hon Hai reports 15% net profit drop,?",[0.01110035 0.9776119  0.01128774],negative,-0.96651155
"""Alcoa, Rio Tinto to launch first carbon-free aluminum smelting process"",?",[0.69386417 0.01187751 0.2942584 ],positive,0.6819867
"""WSJ: Apple, Goldman Sachs planning Pay-branded credit card"",?",[0.03661614 0.04475525 0.91862863],neutral,-0.008139111
"Apple drops Irish data center plans,?",[0.01749987 0.92623925 0.05626082],negative,-0.9087394
"DoT announces drone project winners,?",[0.23824583 0.09550934 0.6662448 ],neutral,0.1427365
"Bloomberg: Apple bringing subscriptions to TV app,?",[0.5417569  0.01905388 0.43918914],positive,0.52270305
"U.S. to reveal drone program winners,?",[0.04127168 0.18211676 0.7766115 ],neutral,-0.14084509
"Apple and Buffett hoovering up large chunk of Apple,?",[0.06842769 0.1117392  0.8198331 ],neutral,-0.043311507
"Reuters: New slate of drone tests draw varied competitors,?",[0.2898251  0.02659068 0.6835842 ],neutral,0.26323444
"Gene Munster says we're one week into a new &quot;Apple story&quot;,?",[0.04249894 0.0524586  0.90504247],neutral,-0.009959664
"Apple hits new high after more positive Buffett comments,?",[0.5980072  0.23115881 0.170834  ],positive,0.3668484
"2018 Berkshire Hathaway annual meeting updates,?",[0.02581791 0.05896256 0.9152196 ],neutral,-0.033144653
"""Alphabet roundup: Apple payments slowing, election ad changes, YouTube metrics"",?",[0.10833705 0.14543842 0.74622446],neutral,-0.037101366
"Apple iPhone X topped Q1 shipments; News paid for BuzzFeed exclusive,?",[0.843777   0.08611894 0.07010405],positive,0.75765806
"Berkshire bumped up Apple stake in Q1,?",[0.2093628  0.26646802 0.5241692 ],neutral,-0.057105213
"Microsoft and Apple in talks to lift bans in UAE,?",[0.25691268 0.5583285  0.18475881],negative,-0.30141583
"""IDC: Smartphone shipments -2.9% in Q1, Samsung takes top spot"",?",[0.79748976 0.09285647 0.10965375],positive,0.7046333
"Analysts admit missing on iPhone shipment estimates,?",[0.02930509 0.8598791  0.11081585],negative,-0.830574
"PowerShares QQQ Trust ETF (QQQ) April Summary,?",[0.0463824  0.302746   0.65087163],neutral,-0.2563636
"""Apple earnings call: X most popular iPhone, Services has best quarter ever"",?",[0.6405249  0.19488925 0.16458581],positive,0.44563568
"""Apple +4.4% after Q2 beats on rev, EPS, device shipments, and Services rev"",?",[0.6806949  0.12371913 0.19558601],positive,0.5569757
"Apple declares $0.73 dividend,?",[0.05396365 0.6835643  0.26247206],negative,-0.62960064
"""Apple beats by $0.05, beats on revenue"",?",[0.4070252  0.12996939 0.46300542],neutral,0.2770558
"Apple earnings preview: what to watch aftermarket,?",[0.05865398 0.04529173 0.8960543 ],neutral,0.013362259
"Analyst initiates Apple at Buy and 33% upside,?",[0.26586175 0.26155144 0.4725868 ],neutral,0.00431031
"Analysts and investors make predictions ahead of Apple earnings,?",[0.0389887  0.13131145 0.8296998 ],neutral,-0.09232275
"Apple gains on expectations of record capital allocation program,?",[0.84159267 0.11471482 0.04369258],positive,0.72687787
"Barclays thinks new iPhones won't include headphone adapter,?",[0.0586632  0.02088567 0.92045116],neutral,0.03777753
"CNET: Apple will have AR/VR headset in 2020,?",[0.04917853 0.00862356 0.94219786],neutral,0.040554974
"Bernstein expects Apple earnings to disappoint on iPhone weakness,?",[0.01358896 0.9623291  0.02408191],negative,-0.9487401
"WSJ: Speaker maker Sonos files confidentially for IPO,?",[0.02812276 0.25552574 0.7163515 ],neutral,-0.22740299
"Trump and Apple's Tim Cook meeting today,?",[0.04010377 0.23454128 0.7253549 ],neutral,-0.1944375
"Tim Cook heads to the Oval Office,?",[0.04488332 0.31135568 0.64376104],neutral,-0.26647237
"""Apple roundup: Street in """"full panic"""" ahead of earnings, Samsung price negotiations"",?",[0.04782612 0.26068595 0.6914879 ],neutral,-0.21285982
"""Ireland, Apple tax appeal gets timeframe"",?",[0.08266207 0.07406763 0.84327024],neutral,0.008594438
"Analyst downgrades Skyworks on weak iPhone sales estimates,?",[0.01290696 0.96803343 0.01905955],negative,-0.95512646
"Apple's Q1 iPhone sales show X weakness; co. offers batteries for MacBook issue,?",[0.02816238 0.90939796 0.06243959],negative,-0.8812356
"European antitrust regulators set deadline for Apple-Shazam probe,?",[0.0413454 0.5878832 0.3707714],negative,-0.54653776
"Apple supplier could post record profits; HomePod orders slashed with suppliers,?",[0.01578055 0.9727251  0.01149427],negative,-0.9569445
"""Report: Apple, device makers behind DOJ probe of telecom collusion"",?",[0.04249433 0.52900493 0.42850068],negative,-0.4865106
"Morgan Stanley cautiously bullish into Apple report; OTR Global downgrades,?",[0.03770806 0.89274347 0.0695485 ],negative,-0.8550354
"BofA: Some 4-7% more downside in chips into Apple earnings,?",[0.01730831 0.9559192  0.02677243],negative,-0.9386109
"Apple's reach for new screen supplier hits hurdles,?",[0.48608214 0.16159332 0.35232452],positive,0.32448882
"ASM International falls short and chipmakers stay in downdraft,?",[0.01156646 0.9647078  0.0237257 ],negative,-0.95314133
"""Taiwan Semi phone-based softness dragging Apple, other chipmakers"",?",[0.04507319 0.6613556  0.29357126],negative,-0.6162824
"Meet the electric/autonomous vehicle ETF,?",[0.23053278 0.02674675 0.7427205 ],neutral,0.20378603
"Bloomberg: Apple planning Texture-based news subscription,?",[0.02480467 0.03363573 0.9415596 ],neutral,-0.00883106
"UBS: Apple won't return to peak sales in China,?",[0.0681299  0.73670995 0.19516017],negative,-0.66858006
"Analyst says Apple could double its dividend; leaked memo shows employee arrests,?",[0.22095741 0.7063595  0.07268308],negative,-0.4854021
"Apple's 'plumbers' unit caught 29 last year,?",[0.21099827 0.25869533 0.5303064 ],neutral,-0.047697067
"""KGI says HomePod will sell 2.5M units this year; new iPhone X priced at $1,100"",?",[0.1622872  0.01380602 0.8239067 ],neutral,0.14848119
"Economic Times: Apple begins iPhone 6s production in India,?",[0.09929066 0.02576338 0.87494594],neutral,0.073527284
"""Bloomberg: Apple cuts HomePod sales estimates, orders"",?",[0.0150149  0.9470482  0.03793697],negative,-0.9320333
"PC shipments fall for 14th straight quarter,?",[0.01104653 0.97610533 0.01284819],negative,-0.9650588
"""Variety: Apple Music has 40M subscribers, gets new worldwide head"",?",[0.31819823 0.02971952 0.6520822 ],neutral,0.2884787
"VirnetX +28.1% on Apple patent victory,?",[0.25067452 0.3941718  0.3551537 ],negative,-0.14349729
"Apple picks up TV series based on Asimov's &quot;Foundation&quot; novels,?",[0.07054891 0.01351175 0.9159394 ],neutral,0.057037167
"Israel consumer bureau investigating Apple; Teen survey shows growing iPhone use,?",[0.08717576 0.5489033  0.36392087],negative,-0.46172753
"Apple reaches 100% renewable energy goal,?",[0.7725919  0.01724694 0.21016112],positive,0.7553449
"Recode: Amazon led R&amp;D spending last year,?",[0.15492001 0.14272423 0.7023558 ],neutral,0.012195781
"Apple's red iPhone 8 models release tomorrow,?",[0.05229253 0.04120935 0.90649813],neutral,0.011083175
"Apple says repeal of Clean Power Plan would threaten investments,?",[0.0166623  0.9409461  0.04239158],negative,-0.9242838
"Bloomberg: Apple's Cook will be deposed in Qualcomm suit,?",[0.02805389 0.7825447  0.18940148],negative,-0.7544908
"TechCrunch: Mac Pro coming in 2019,?",[0.03956192 0.0870633  0.8733748 ],neutral,-0.047501374
"Citi reiterates Apple Buy on capital returns,?",[0.13261603 0.3915113  0.47587273],neutral,-0.25889528
"""Apple hires former Google AI head; touchless controls, curved screens for iPhones"",?",[0.09465541 0.0247584  0.88058615],neutral,0.06989701
"""Tech stocks down as U.S., China reveal new tariffs"",?",[0.02082606 0.9332128  0.04596122],negative,-0.9123868
"BofAML estimates Apple can save $500M a year using its own PC chips,?",[0.28923333 0.03719769 0.67356896],neutral,0.25203565
"""TSMC will reportedly produce two MicroLED panels for Apple Watch, AR device"",?",[0.12185417 0.00608333 0.8720625 ],neutral,0.11577084
"Bloomberg: Apple will stop using Intel chips in Macs; INTC shares -8.7%,?",[0.01845914 0.88858354 0.0929573 ],negative,-0.8701244
"Zuckerberg on Tim Cook's &quot;extremely glib&quot; criticism,?",[0.04891751 0.5285417  0.42254084],negative,-0.47962418
"Apple releases iOS 11.3,?",[0.03130317 0.05795093 0.91074586],neutral,-0.026647758
"""Goldman Sachs cuts forecast for Apple iPhone, revenue"",?",[0.03234167 0.8882855  0.07937272],negative,-0.85594386
"More from Apple's education event; analyst predicts next Watch features,?",[0.05089611 0.05221414 0.89688975],neutral,-0.00131803
"""Apple launches low-cost iPad, costs $299 for schools"",?",[0.06081907 0.02138114 0.9177998 ],neutral,0.039437927
"Apple hosts education-related event,?",[0.02368034 0.03873508 0.93758464],neutral,-0.01505474
"Google debuts first Chrome OS tablet,?",[0.24176842 0.03254664 0.72568494],neutral,0.20922178
"Apple Music... virtual record label,?",[0.02707109 0.04737099 0.9255579 ],neutral,-0.020299906
"Tim Cook comments on data privacy,?",[0.03207188 0.1150609  0.85286725],neutral,-0.08298902
"China talks tough on trade war,?",[0.05869462 0.6764626  0.26484284],negative,-0.617768
"KGI Securities analyst sees Apple Pencil sales doubling in 2018,?",[0.799519   0.05634519 0.14413576],positive,0.74317384
"Ireland chooses managers for Apple taxes; Tim Cook heading to China,?",[0.03415416 0.14600243 0.8198434 ],neutral,-0.111848265
"Analyst expects foldable iPhone in 2020; new iPad coming next week,?",[0.09455089 0.01970224 0.88574684],neutral,0.074848644
"Apple will fix bug that let Siri read hidden notifications,?",[0.15696165 0.08191466 0.7611237 ],neutral,0.07504699
"Apple's new iPhones could enter trial production in Q2,?",[0.10322732 0.00792348 0.88884914],neutral,0.09530385
"New study shows Apple Watch accuracy at detecting irregular heartbeats,?",[0.2820703  0.03068404 0.68724567],neutral,0.25138628
"New iPhone X could cost Apple 10% less; Iovine stepping back from Music,?",[0.04555121 0.7252606  0.22918816],negative,-0.67970943
"EU proposes tax on U.S. tech giants,?",[0.0655132  0.28027028 0.65421647],neutral,-0.21475708
"Amazon's market cap passes Alphabet,?",[0.08326645 0.1332757  0.7834579 ],neutral,-0.05000925
"Apple self-driving fleet doubles; Chicago Apple Store up for sale,?",[0.35664514 0.17705828 0.46629655],neutral,0.17958686
"BofAML survey: Tech longs 38% overweight last month,?",[0.03257724 0.9375644  0.02985843],negative,-0.90498716
"Apple grabs big lead in 3D sensing,?",[0.73198247 0.0381163  0.22990121],positive,0.6938662
"Nomura Instinet lowers FY18 iPhone forecast,?",[0.02271089 0.93972856 0.03756051],negative,-0.9170177
"Apple is developing MicroLED screens,?",[0.0565415  0.01255382 0.9309046 ],neutral,0.043987677
"Transatlantic trade rift is widening,?",[0.05513006 0.8161441  0.1287258 ],negative,-0.76101404
"Barclays lowers its Apple price target; Apple education event coming March 27,?",[0.03831733 0.8223776  0.13930503],negative,-0.7840603
"KGI: Mac laptop shipments will grow 16% this year,?",[0.9444356  0.01274272 0.04282163],positive,0.9316929
"EU sets date for Apple-Shazam approval; Apple supplier denies production shutdown,?",[0.04979697 0.7744565  0.1757465 ],negative,-0.7246595
"Former Apple employees discuss Siri problems with The Information,?",[0.03760769 0.36272523 0.5996671 ],neutral,-0.32511753
"""France will sue Apple, Google over developer treatment"",?",[0.01750927 0.92049813 0.06199259],negative,-0.90298885
"Apple pegs June 4 to kick off WWDC,?",[0.06130519 0.05290455 0.8857902 ],neutral,0.008400634
"GBH: Amazon and Facebook could disrupt live sports broadcasting,?",[0.01233012 0.94760096 0.04006888],negative,-0.93527085
"Apple hit new high today in race towards $1T market cap,?",[0.856569   0.05336999 0.09006107],positive,0.803199
"Apple Music hits 38M paid subscribers; Apple orders first animated series,?",[0.29453284 0.06641483 0.6390524 ],neutral,0.228118
"Apple acquires magazine subscription app Texture,?",[0.17698519 0.03092248 0.7920923 ],neutral,0.14606272
"Apple's high-performance suppliers +35%; Could Apple buy Snap,?",[0.18335924 0.01329347 0.8033473 ],neutral,0.17006576
"GBH Insights sees minimal tariff impact on FANG stocks,?",[0.09285196 0.22278365 0.68436444],neutral,-0.12993169
"""Baird sees Apple in strong position with iPhone, Watch, HomePod"",?",[0.8439756  0.01409694 0.14192748],positive,0.8298787
"Piper Jaffray survey shows why iPhone owners didn't want X,?",[0.08183026 0.34600464 0.57216513],neutral,-0.26417437
"""Apple planning cheaper MacBook Air, branded headphones this year"",?",[0.42004305 0.03017902 0.5497779 ],neutral,0.38986403
"JPMorgan lowers iPhone X production estimate to 15M in Q1,?",[0.01888346 0.9424227  0.03869388],negative,-0.9235392
"Apple wins holiday wearables market with 21% share,?",[0.8672004  0.04275862 0.090041  ],positive,0.82444173
"""Apple moves Chinese iCloud data, encryption keys to China"",?",[0.05013068 0.05950277 0.89036655],neutral,-0.009372097
"""Apple roundup: Ireland must collect back taxes, new series, and potential new hire"",?",[0.10898221 0.02725103 0.86376673],neutral,0.08173117
"Apple is launching medical clinics,?",[0.07334629 0.02287433 0.9037794 ],neutral,0.050471958
"Bloomberg: Apple releasing three iPhones this fall,?",[0.05009981 0.07090174 0.8789985 ],neutral,-0.020801924
"Apple confirms using Google Cloud; Cook will co-chair China business forum,?",[0.04424593 0.0073557  0.94839835],neutral,0.03689023
"Buffett talks shop after annual letter,?",[0.067545   0.20606406 0.72639096],neutral,-0.13851905
"Apple to store iCloud keys in China,?",[0.04525044 0.18554144 0.7692081 ],neutral,-0.140291
"Ireland expects to collect $16B from Apple; Apple Pay has 127M users,?",[0.41795117 0.03809746 0.5439514 ],neutral,0.37985373
"Apple planning AirPods upgrades; global smartphone shares slip in Q4,?",[0.00949998 0.9719783  0.01852175],negative,-0.96247834
"New iPads teased in regulatory filing; Cook says Apple not in Music for the money,?",[0.04813801 0.29110122 0.6607608 ],neutral,-0.2429632
"Apple looks to buy cobalt from miners,?",[0.13315031 0.01352618 0.8533235 ],neutral,0.11962413
"GBH sets Apple target at 18.5% upside,?",[0.20415038 0.3512902  0.4445594 ],neutral,-0.14713982
"NAR: Samsung looking for OLED buyers after iPhone X cuts,?",[0.21205892 0.05449077 0.73345035],neutral,0.15756816
"""Apple Q4 performance: 12% China growth, 51% of global smartphone revenue"",?",[0.43702102 0.0487753  0.5142036 ],neutral,0.3882457
"Big investor moves in latest 13-F filings,?",[0.23135942 0.07493954 0.6937011 ],neutral,0.15641987
"Apple in talks for first order from Chinese chipmaker - Nikkei,?",[0.498568   0.08095272 0.42047933],positive,0.4176153
"Apple meeting: CEO Cook downplays repatriation dividend,?",[0.01726595 0.93056357 0.05217042],negative,-0.9132976
"Hedge fund: Time Warner attractive regardless of deal outcome,?",[0.03245747 0.02271894 0.9448236 ],neutral,0.009738537
"Shareholder proposals fail at Apple meeting,?",[0.02082622 0.8943649  0.08480886],negative,-0.8735387
"Apple updating software upgrade schedule; eMagin +24% on Apple investment,?",[0.11526123 0.16465732 0.72008145],neutral,-0.04939609
"""S&amp;P: Tech sector could """"never look the same again"""" after tax reform harm"",?",[0.04681868 0.32495674 0.6282246 ],neutral,-0.27813807
"""BofAML calls Apple """"name to own"""", Barclays thinks batteries could hurt sales"",?",[0.01666464 0.95301884 0.03031653],negative,-0.9363542
"""Goldman Sachs: Apple iPhone X """"not so super cycle"""" earns Neutral rating"",?",[0.14689606 0.1664165  0.6866874 ],neutral,-0.019520432
"Goldman in talks to finance iPhones - WSJ,?",[0.04729506 0.01150727 0.9411977 ],neutral,0.035787787
"Apple brings Alipay into Chinese stores,?",[0.04473352 0.07901207 0.87625444],neutral,-0.034278546
"""Apple could offer battery rebates, software update coming to newer iPhones"",?",[0.44697952 0.01967612 0.5333443 ],neutral,0.4273034
"""Apple roundup: Watch sales up in FY17, second Chinese center, EU investigating Shazam acquisition"",?",[0.7269107  0.02143613 0.25165316],positive,0.70547456
"""Apple sold the most tablets in Q4, Amazon gained most market share"",?",[0.5713579  0.01817992 0.41046217],positive,0.553178
"Apple supplier optimistic on iPhone 8 demand; Intel replacing Qualcomm modems,?",[0.03250268 0.9035405  0.06395686],negative,-0.87103784
"""Apple, Cisco team to offer cybersecurity insurance discounts"",?",[0.6400772  0.01968782 0.340235  ],positive,0.62038934
"WSJ: Apple Music closing in on Spotify,?",[0.0645047  0.33608407 0.59941125],neutral,-0.27157938
"Report: Apple's first China data center eyes 2020 opening,?",[0.07135306 0.02371171 0.9049352 ],neutral,0.047641344
"Apple launches free repairs for iPhone 7 glitch,?",[0.2827652  0.14251399 0.5747208 ],neutral,0.14025122
"Moody's not too concerned with Apple's &quot;cash neutral&quot; policy,?",[0.03816247 0.07334329 0.8884942 ],neutral,-0.03518082
"Apple down more than 2% as results/guidance digested,?",[0.00982856 0.97437346 0.01579802],negative,-0.9645449
"""Apple: No soft Q2 for iPhones, plans to reduce $163B net cash to """"approximately zero"""""",?",[0.0283007  0.9162193  0.05548003],negative,-0.8879186
"""Apple -1% on Q1 unit sales drop, downside guidance"",?",[0.02006534 0.94352883 0.0364059 ],negative,-0.92346346
"Apple declares $0.63 dividend,?",[0.0474015  0.7247912  0.22780725],negative,-0.67738974
"""Apple beats by $0.04, beats on revenue"",?",[0.3898936  0.12495971 0.48514667],neutral,0.26493388
"""Apple roundup: Record Q4 for iPhone, refurbished iPhone 7, India import tax hike"",?",[0.20388968 0.345749   0.4503614 ],neutral,-0.14185931
"Apple admits to government questioning; new iPhone coming to India,?",[0.05450672 0.29460952 0.65088373],neutral,-0.2401028
"""BMO downgrades Apple, expects revenue guidance cut"",?",[0.03925637 0.9241436  0.03659996],negative,-0.8848872
"Bloomberg: DOJ and SEC investigating Apple iPhone throttling,?",[0.02178426 0.85044676 0.1277689 ],negative,-0.8286625
"""Deutsche Bank: Apple consensus estimates still too high for Q1, Q2"",?",[0.02327545 0.90083134 0.07589324],negative,-0.8775559
"Apple delaying some iOS updates; WSJ reports on iPhone X production cuts,?",[0.01565392 0.9574117  0.02693429],negative,-0.9417578
"""Bloomberg: Apple releasing new iPad, three Macs this year"",?",[0.08211868 0.01245315 0.9054282 ],neutral,0.06966553
"Apple halving iPhone X production in Q1,?",[0.01816113 0.9491634  0.03267551],negative,-0.93100226
"Streaming services pay more for music,?",[0.10876331 0.03446576 0.85677093],neutral,0.07429755
"CRB decision has music streamers paying more for rights,?",[0.23055092 0.07450225 0.6949468 ],neutral,0.15604866
"""Rosenblatt, BTIG disagree on Apple's Q1 potential"",?",[0.1174585  0.06823701 0.8143045 ],neutral,0.049221486
"""Apple roundup: New self-driving vehicles join fleet, original content push gets new show"",?",[0.3610924  0.01387159 0.62503606],neutral,0.3472208
"Apple iBooks redesign coming; Sonos discounts Alexa speakers to match HomePod,?",[0.25035247 0.34586984 0.40377763],neutral,-0.09551737
"Apple -1.1% awaiting CNBC analyst interview with cautionary comments (update),?",[0.05427003 0.72979057 0.21593942],negative,-0.67552054
"""Apple previews iOS 11.3 with battery management features, health records"",?",[0.0439547  0.02334166 0.9327037 ],neutral,0.020613033
"EU slaps Qualcomm with $1.2B antitrust fine,?",[0.01917954 0.95181024 0.02901026],negative,-0.9326307
"""Apple, suppliers move after JPMorgan says iPhone X build will weaken"",?",[0.02000123 0.950796   0.02920277],negative,-0.9307948
"FT: Qualcomm facing potential $2B EU fine over Apple,?",[0.01625051 0.9573108  0.02643873],negative,-0.9410603
"""Apple roundup: iPhone X sells 29M units, new MacBook rumor, Foxconn shift"",?",[0.17498593 0.05685164 0.7681624 ],neutral,0.11813429
"Apple's HomePod smart speaker launches Feb. 9,?",[0.07782292 0.0139458  0.90823126],neutral,0.06387712
"Deutsche Boerse launches AI innovator index,?",[0.16971803 0.02682147 0.8034605 ],neutral,0.14289656
"Apple receives second downgrade in a week on weaker Q2 expectations,?",[0.04374586 0.9458186  0.01043546],negative,-0.9020727
"TechCrunch: Apple hires tech team from business consulting startup,?",[0.18516704 0.14321665 0.67161626],neutral,0.04195039
"""Apple, suppliers drop as key analyst lowers iPhone X lifetime sales forecast"",?",[0.01107997 0.9728582  0.01606181],negative,-0.9617782
"""TSMC expects iPhone shipments to drop, softened by crypto mining boost"",?",[0.01058277 0.97562146 0.01379582],negative,-0.9650387
"""Apple still owes EU tax bill, payments start in March"",?",[0.13380663 0.02661991 0.83957344],neutral,0.10718672
"Apple lets users decide on iPhone slowdown,?",[0.0291119  0.07189663 0.89899147],neutral,-0.04278473
"""Bloomberg: Apple employees will get $2,500 bonus"",?",[0.49695775 0.07793867 0.42510355],positive,0.41901907
"""Apple plans to add $350B to US economy, $38B in repatriated tax payments"",?",[0.7052838  0.0199344  0.27478173],positive,0.6853494
"BofAML raises Apple's price target to $1.1T valuation,?",[0.60845035 0.04664807 0.34490147],positive,0.56180227
"Longbow downgrades Apple on lower iPhone forecast,?",[0.01579647 0.962885   0.02131859],negative,-0.94708854
"Apple iPhone activations up 10 points in Q4,?",[0.932274   0.03756593 0.03016013],positive,0.89470804
"""Apple roundup: Cowen's iPhone build note, Mac sales +7%, AR glasses discussions"",?",[0.11731239 0.03124559 0.85144204],neutral,0.086066805
"""Apple faces questions from U.S.",[0.04249195 0.5510093  0.40649873],negative,-0.5085173
"Apple will transfer China cloud business to partner next month; Iovine not leaving Music,?",[0.03289747 0.03677846 0.93032414],neutral,-0.003880989
"Apple pledges better parental control features,?",[0.7798572  0.01299739 0.20714538],positive,0.7668598
"UBS: Apple could repurchase $122B through 2019,?",[0.04794054 0.02321891 0.9288406 ],neutral,0.024721628
"Apple Watch control coming to Whirlpool appliances; KeyBanc sees poor iPhone X sales,?",[0.01087789 0.96560305 0.02351903],negative,-0.95472515
"WSJ: Apple product delays doubled under CEO Cook,?",[0.08283228 0.8735687  0.04359897],negative,-0.79073644
"Apple confirms all its devices affected by processor exploits,?",[0.03087456 0.6702296  0.2988958 ],negative,-0.63935506
"""Reports: With shares vesting, Iovine to leave Apple"",?",[0.03864424 0.7328303  0.22852552],negative,-0.69418603
"Apple App Store's record-breaking holiday season included $300M in a day,?",[0.16599862 0.07921431 0.754787  ],neutral,0.08678431
"GBH: Apple could repatriate $200B,?",[0.04798805 0.43517172 0.5168402 ],neutral,-0.38718367
"Oppenheimer Large Cap Revenue ETF (RWL) December Summary,?",[0.04635286 0.3983404  0.55530673],neutral,-0.35198754
"Oppenheimer Global ESG Revenue ETF (ESGF) December Summary,?",[0.05285988 0.36888713 0.578253  ],neutral,-0.31602725
"TechCrunch: Apple acquires mobile app iteration company,?",[0.17741549 0.03438975 0.7881947 ],neutral,0.14302574
"""Apple analyst says low iPhone X estimates still """"too high"""""",?",[0.02516316 0.91391575 0.06092115],negative,-0.8887526
"Apple instructs Stores to offer $29 battery regardless of diagnostic test,?",[0.04354905 0.01546562 0.9409854 ],neutral,0.028083432
"2017 leaders and laggards,?",[0.04283317 0.60272616 0.35444066],negative,-0.559893
"""Boeing, Caterpillar top Dow 2017 standings; GE lags far behind"",?",[0.20404077 0.47463995 0.32131934],negative,-0.2705992
"""Apple roundup: iPhone tops 2017 tech sales, more battery woes"",?",[0.37707615 0.34577152 0.27715236],positive,0.031304628
"Apple's apology letter to consumers includes $29 batteries,?",[0.0419639  0.48164365 0.47639248],negative,-0.43967974
"""Apple faces another legal challenge, competitor brags about not throttling"",?",[0.01839026 0.93389183 0.04771783],negative,-0.9155016
"LG Display denies supplying OLED panels for iPhone X,?",[0.05843782 0.00987955 0.93168265],neutral,0.048558272
"""Apple, Amazon heading to Saudi Arabia"",?",[0.04585323 0.10586999 0.84827673],neutral,-0.060016766
"Apple boosts pay for Tim Cook,?",[0.6741098  0.11181094 0.21407922],positive,0.5622989
"Apple devices led Christmas activations,?",[0.21604563 0.0542014  0.72975296],neutral,0.16184424
"More lawsuits filed for iPhone slowdown,?",[0.02215065 0.90654624 0.07130307],negative,-0.8843956
"Rosenblatt defends Apple on iPhone X sale cut,?",[0.1409472  0.65740556 0.20164724],negative,-0.5164584
"""Apple, suppliers drop on iPhone X sales report"",?",[0.01204662 0.9702665  0.01768685],negative,-0.9582199
"Apple sanctioned for withholding documents in FTC case against Qualcomm,?",[0.02308107 0.9033671  0.07355192],negative,-0.88028604
"Apple hires more Amazon Studios execs,?",[0.1429765 0.1864761 0.6705474],neutral,-0.043499604
"Apple sued over iPhone slowdown,?",[0.01400782 0.9544142  0.03157793],negative,-0.9404064
"Bloomberg: Apple testing advanced heart rate monitor in Watch,?",[0.03770171 0.04512934 0.917169  ],neutral,-0.007427633
"""Morgan Stanley calls Apple a """"top pick"""" on China growth"",?",[0.61589056 0.0230866  0.3610229 ],positive,0.59280396
"""Apple unifying OS apps, responds to phone slowing accusations"",?",[0.1279029  0.02049886 0.85159826],neutral,0.10740404
"Korea Herald: Samsung will quadruple iPhone OLED output in 2018,?",[0.7558544  0.03388873 0.21025681],positive,0.7219657
"IDC: Watches will dominate wearables market in 2021,?",[0.16934249 0.00719299 0.8234646 ],neutral,0.1621495
"""Nomura downgrades Apple, lowers price target"",?",[0.07283062 0.80286276 0.12430669],negative,-0.73003215
"Reuters: Apple increases iPhone prices in India after tax hike,?",[0.8367762  0.05536857 0.10785525],positive,0.78140765
"EU rejects U.S. bid to intervene in Apple back tax case,?",[0.02294736 0.92403096 0.05302178],negative,-0.9010836
"India's import tax increase could hurt Apple's market share,?",[0.01415866 0.9619104  0.02393085],negative,-0.94775176
"""Finisar clarifies Apple investment, Apple COO discusses $1B fund's limits"",?",[0.05387929 0.01496379 0.9311569 ],neutral,0.0389155
"Apple invests $390M in Finisar,?",[0.04062924 0.01295719 0.94641364],neutral,0.027672049
"Apple will launch iMac Pro on Thursday,?",[0.02957196 0.01953179 0.95089626],neutral,0.010040171
"""TechCrunch: Apple will announce Shazam acquisition today, paid about $400M (update)"",?",[0.14663318 0.02470205 0.8286647 ],neutral,0.12193113
"""Apple, India squabble over import taxes"",?",[0.01998895 0.9159487  0.06406245],negative,-0.89595973
"The cost of Apple's new campus,?",[0.04788525 0.54597855 0.4061362 ],negative,-0.4980933
"Jony Ive back in charge of Apple design team,?",[0.08578432 0.03288733 0.8813284 ],neutral,0.052896988
"TechCrunch: Apple will acquire Shazam app,?",[0.06929111 0.00774249 0.92296636],neutral,0.061548624
"""Digitimes: Apple suppliers shipments down on month, expect weak Dec."",?",[0.01127735 0.96940863 0.01931396],negative,-0.95813125
"LG Display could supply OLED panels for iPhone X,?",[0.05945465 0.00519487 0.93535054],neutral,0.054259785
"Apple suppliers recover after Broadcom sales comments,?",[0.05690913 0.9091186  0.03397236],negative,-0.85220945
"Apple suppliers drop after Largan warns of lower Dec. revenue,?",[0.01163229 0.973513   0.01485459],negative,-0.96188074
"No date for Apple's Ireland repayment; Cook expects pulled China apps to return,?",[0.09118547 0.05484978 0.8539647 ],neutral,0.03633569
"""Apple acquires podcast search company, unveils new ad program"",?",[0.19909267 0.00768568 0.79322165],neutral,0.191407
"Apple's U.S. market share dropped ahead of iPhone X,?",[0.00995474 0.9760207  0.01402454],negative,-0.96606594
"EU court sides with Apple in Xiaomi trademark case,?",[0.02919195 0.87910336 0.09170479],negative,-0.8499114
"Oppenheimer Large Cap Revenue ETF (RWL) November Summary,?",[0.04658447 0.40456167 0.5488538 ],neutral,-0.3579772
"Oppenheimer Global ESG Revenue ETF (ESGF) November Summary,?",[0.05262569 0.29107442 0.6562999 ],neutral,-0.23844874
