sentence,logit,prediction,sentiment_score
"AWS head responds to Microsoft's cloud criticism,?",[0.0714374  0.5196666  0.40889597],negative,-0.44822922
"U S  to reveal drone program winners,?",[0.055743   0.08320586 0.86105114],neutral,-0.027462855
"Reuters: New slate of drone tests draw varied competitors,?",[0.2898251  0.02659068 0.6835842 ],neutral,0.26323444
"Snap hires Amazon's Stone as new chief financial officer,?",[0.08239859 0.08328055 0.83432084],neutral,-0.000881955
"Merkle: Amazon pulls Google Shopping program,?",[0.04994714 0.22067355 0.72937936],neutral,-0.1707264
"Telsey Advisory Group: Amazon could take 10% of retail market,?",[0.0561928  0.00547053 0.9383367 ],neutral,0.050722267
"Amazon circling U K  grocery sector ,?",[0.03739155 0.07476543 0.887843  ],neutral,-0.037373874
"Flipkart clears $15B stake sale to Walmart,?",[0.3178491  0.03039601 0.65175486],neutral,0.2874531
"Amazon halts Seattle building awaiting council tax vote,?",[0.02413632 0.78662163 0.18924199],negative,-0.7624853
"""Amazon launches in-Skill purchases, 3D scan project for better clothing fit"",?",[0.58129805 0.02018206 0.39851987],positive,0.561116
"Google Assistant can now control over 5K smart home devices,?",[0.10323426 0.00683438 0.8899314 ],neutral,0.09639988
"Payment processors lower on Amazon Pay report,?",[0.01963902 0.95054424 0.02981686],negative,-0.9309052
"Verizon's Oath doubles down on AWS,?",[0.02550071 0.8939714  0.08052793],negative,-0.86847067
"PowerShares QQQ Trust ETF (QQQ) April Summary,?",[0.0463824  0.30274606 0.6508715 ],neutral,-0.25636366
"Amazon makes offer for India's Flipkart,?",[0.19726287 0.02241951 0.7803176 ],neutral,0.17484336
"More Prime perks at Whole Foods,?",[0.10106788 0.02313075 0.8758014 ],neutral,0.077937126
"Tech group wants Pentagon explanation on cloud contract's one winner,?",[0.19027714 0.04739746 0.7623254 ],neutral,0.14287968
"The Information: Amazon employees forfeit stock at higher rates,?",[0.02115211 0.85003173 0.12881613],negative,-0.8288796
"""Amazon roundup: Kid book box, mobile game prize, Boston expansion"",?",[0.07861715 0.03487204 0.88651085],neutral,0.04374511
"Amazon will add 3K high-tech jobs during Canadian expansion,?",[0.9108219  0.02023777 0.06894027],positive,0.8905841
"""Amazon Smart Home founder leaves company, plans to """"goof off"""""",?",[0.02848275 0.7208219  0.25069532],negative,-0.6923392
"Analysts up Amazon price targets after stellar earnings,?",[0.41735962 0.35648134 0.22615902],positive,0.060878277
"Reuters: Amazon com seals two-year Thursday NFL deal for $65M/year,?",[0.30460808 0.02577608 0.6696158 ],neutral,0.278832
"Amazon com to increase U S  Prime membership fee 20% (updated),?",[0.8244003  0.04719894 0.12840082],positive,0.77720135
"Amazon +6 4% on Q1 beat with 43% sales boost; AWS +49%,?",[0.66428596 0.14270815 0.19300582],positive,0.52157784
"""Amazon beats by $2 02, beats on revenue"",?",[0.3529346  0.08882318 0.55824226],neutral,0.2641114
"""Amazon launches home security services; Alexa gains memory, more conversations"",?",[0.463509   0.01806624 0.5184248 ],neutral,0.44544277
"WSJ: Speaker maker Sonos files confidentially for IPO,?",[0.02812276 0.25552574 0.7163515 ],neutral,-0.22740299
"Notable earnings after Thursday ??close,?",[0.30711544 0.08402152 0.60886306],neutral,0.22309391
"""Data problem leads NYSE to suspend trading for day in AMZN, GOOG, others"",?",[0.01424588 0.95222443 0.03352964],negative,-0.93797857
"Amazon teases Fire Cube TV,?",[0.04230358 0.19577655 0.76191986],neutral,-0.15347296
"Amazon Echo getting kid-friendly update; investors circle Amazon sellers,?",[0.10542268 0.1049099  0.78966737],neutral,0.000512779
"Why Amazon's considering home shopping buy; health partnership selecting CEO,?",[0.05706713 0.03948667 0.9034462 ],neutral,0.01758046
"""Amazon teams with GM, Volvo for in-trunk deliveries"",?",[0.44329122 0.01359325 0.5431155 ],neutral,0.42969796
"Bloomberg: Amazon secretly working on domestic robots,?",[0.03074725 0.22097194 0.7482808 ],neutral,-0.19022469
"Walmart closes in on India's Flipkart,?",[0.0258005  0.8857807  0.08841889],negative,-0.85998017
"AWS launches new blockchain templates,?",[0.25861388 0.0115966  0.7297895 ],neutral,0.2470173
"Amazon carves out more apparel market share,?",[0.8774733  0.01771712 0.10480961],positive,0.8597562
"Shareholder letter: Amazon com tops 100M Prime members,?",[0.04386643 0.02376081 0.93237275],neutral,0.020105615
"Amazon and Best Buy to sell TVs together,?",[0.1465154  0.00831824 0.8451663 ],neutral,0.13819715
"Amazon reaches out to global customers,?",[0.24661238 0.00877643 0.7446112 ],neutral,0.23783596
"""Amazon roundup: Whole Foods rewards end, sci-fi series could join content order"",?",[0.28991708 0.01643456 0.6936483 ],neutral,0.27348253
"Reuters: Supreme Court uncertain on e-commerce tax decision,?",[0.08204646 0.59443045 0.32352316],negative,-0.512384
"Amazon and Google IP addresses caught in Russian Telegram block,?",[0.01543752 0.93392086 0.05064163],negative,-0.9184833
"Amazon eyes deal with Azul,?",[0.03205086 0.09174603 0.87620306],neutral,-0.059695177
"Eyes on the cloud computing sector,?",[0.03459408 0.06596899 0.8994369 ],neutral,-0.03137491
"CNBC: Amazon kills plan to sell drugs to hospitals,?",[0.05688336 0.00817703 0.93493956],neutral,0.048706338
"Supreme Court to take up online sales taxes this week,?",[0.0510468  0.53009844 0.41885486],negative,-0.47905165
"Bloomberg: Oracle leads anti-Amazon lobby in Pentagon contract bid,?",[0.11319425 0.18566094 0.7011448 ],neutral,-0.072466694
"Credit Suisse thinks Amazon could lose up to $1 8B if USPS raises rates,?",[0.02765489 0.9323484  0.03999672],negative,-0.9046935
"Trump studying USPS amid Amazon criticism,?",[0.03771768 0.7560254  0.20625697],negative,-0.7183077
"Amazon closes Ring acquisition with a smart doorbell sale,?",[0.15998769 0.01216922 0.8278431 ],neutral,0.14781846
"Walmart close to buying majority of Flipkart,?",[0.05347177 0.02706718 0.919461  ],neutral,0.026404595
"FactorDaily: Amazon will offer up to $2B breakup fee to Flipkart,?",[0.44982547 0.01469635 0.5354782 ],neutral,0.4351291
"Whole Foods delivery expands to Los Angeles,?",[0.25258702 0.01412924 0.7332837 ],neutral,0.23845777
"""Morgan Stanley: Internet stocks in """"penalty box"""" on regulation risks"",?",[0.03456228 0.09066887 0.87476885],neutral,-0.056106593
"Recode: Amazon led R&amp;D spending last year,?",[0.15492001 0.14272422 0.7023558 ],neutral,0.012195796
"""Amazon com, FDA in 10-year spat over food-storage rules"",?",[0.02357674 0.9010714  0.07535183],negative,-0.8774947
"Amazon mulls getting into the payments business,?",[0.05634132 0.01567993 0.92797875],neutral,0.040661395
"Amazon Key gets more locks; Trump tweets about Amazon again,?",[0.12777503 0.07762153 0.79460347],neutral,0.050153494
"""Amazon has two new AWS products, brings hands-free Alexa to more tablets"",?",[0.8032725  0.00942681 0.1873007 ],positive,0.79384565
"Bloomberg: Oracle CEO complained to Trump about Amazon (updated),?",[0.0166425  0.91915035 0.0642072 ],negative,-0.90250784
"""Trump economic adviser comments on Amazon and """"level playing field"""""",?",[0.05795158 0.02694224 0.9151062 ],neutral,0.031009339
"""Loop Capital: Ignore Trump tweets, buy Amazon on pullback"",?",[0.05069594 0.3079111  0.64139295],neutral,-0.25721517
"Amazon could launch competing bid for India's Flipkart: report,?",[0.13217156 0.01262912 0.8551993 ],neutral,0.119542435
"Trump repeats Amazon claims to White House reporters (updated),?",[0.03630255 0.12001247 0.843685  ],neutral,-0.08370992
"Piper Jaffray analyst says don't worry about Trump v  Amazon,?",[0.0790649  0.07311149 0.8478237 ],neutral,0.005953409
"Amazon Music Unlimited subscriptions double; analyst sees $20B in AMZN ad rev ,?",[0.80180836 0.08559429 0.11259734],positive,0.71621406
"Amazon -1% on Trump tweet suggesting post office collusion,?",[0.02529572 0.88778853 0.08691581],negative,-0.8624928
"CNBC: Walmart looking to buy online pharmacy startup PillPack,?",[0.31582075 0.02070763 0.66347164],neutral,0.29511312
"Amazon -4 3% after another Trump tweet,?",[0.0678902  0.82308084 0.10902896],negative,-0.7551906
"Amazon severs ties with top lobbying firms,?",[0.01894764 0.93710816 0.04394419],negative,-0.9181605
"Coffee must carry cancer warning in California,?",[0.06132947 0.14631684 0.7923537 ],neutral,-0.08498737
"White House says Trump isn't discussing new actions on Amazon,?",[0.03822925 0.3129741  0.6487966 ],neutral,-0.27474484
"Bloomberg: Amazon plans checking account product for teens,?",[0.03563395 0.02577262 0.9385934 ],neutral,0.009861328
"President Trump tweets about Amazon; shares -0 4%,?",[0.05695498 0.6277074  0.31533754],negative,-0.57075244
"""Analyst says not to panic about potential Trump, Amazon """"collision course"""""",?",[0.05698433 0.10572813 0.83728755],neutral,-0.0487438
"Reuters: White House says no specific policy changes for Amazon right now,?",[0.06844295 0.02302537 0.9085317 ],neutral,0.045417584
"Axios: Trump more concerned with Amazon than Facebook,?",[0.04700125 0.21061817 0.74238056],neutral,-0.16361693
"Reuters: Amazon in talks with retail group for Brazil deal,?",[0.4431555  0.03116485 0.52567965],neutral,0.41199064
"Whole Foods looks to leverage Amazon Lockers,?",[0.06775736 0.01341574 0.9188269 ],neutral,0.054341618
"Whole Foods with Amazon lockers had 11% growth in quick visits,?",[0.8809274  0.0193516  0.09972103],positive,0.8615758
"Whole Foods confirms layoffs following Amazon acquisition,?",[0.01543868 0.9578083  0.02675303],negative,-0.94236964
"WSJ: Whole Foods execs keep leaving Amazon,?",[0.02914671 0.7688811  0.20197217],negative,-0.73973435
"Recode: Uber withdraws job offer to Amazon voice shopping exec,?",[0.02305191 0.95166296 0.02528515],negative,-0.92861104
"EU proposes tax on U S  tech giants,?",[0.05913625 0.26491034 0.6759534 ],neutral,-0.20577408
"Amazon's market cap passes Alphabet,?",[0.08326645 0.1332757  0.7834579 ],neutral,-0.05000925
"CNBC: Amazon exploring collaborations with AARP,?",[0.4906932  0.01162616 0.49768063],neutral,0.47906706
"Amazon Key gets fingerprint authentication,?",[0.06026628 0.03043117 0.90930253],neutral,0.029835109
"""Goldman Sachs: Amazon could hit $1,900 this year"",?",[0.2322556  0.04779929 0.71994513],neutral,0.1844563
"BofAML survey: Tech longs 38% overweight last month,?",[0.03257722 0.9375644  0.02985842],negative,-0.90498716
"Reuters: Amazon pushing merchants for cross-border sales,?",[0.1028203  0.06309432 0.8340854 ],neutral,0.03972598
"Amazon to buy some Toys 'R' Us locations ,?",[0.22706814 0.01931935 0.7536125 ],neutral,0.20774879
"Whole Foods holding supplier summit,?",[0.04941243 0.16234058 0.788247  ],neutral,-0.11292815
"""Google roundup: Shopping Actions, losing ad share, Monorail gets Pay"",?",[0.0157012  0.9402576  0.04404113],negative,-0.92455643
"Amazon launches cloud-based gaming service,?",[0.09748352 0.01124002 0.8912765 ],neutral,0.086243495
"Google to convert product searches into cash,?",[0.17584464 0.01424013 0.80991524],neutral,0.16160451
"Transatlantic trade rift is widening,?",[0.05513007 0.8161441  0.12872581],negative,-0.76101404
"CNBC: Amazon com adds former FDA official to health effort,?",[0.0326308  0.14375347 0.82361573],neutral,-0.11112267
"CNBC: AWS planning ready-to-use corporate training,?",[0.0873749  0.00626505 0.9063601 ],neutral,0.08110985
"Revealed: Amazon's numbers on Prime Video,?",[0.03218764 0.10819124 0.85962117],neutral,-0.0760036
"Amazon Japan raided on antitrust suspicions,?",[0.01402275 0.94798493 0.03799221],negative,-0.93396217
"Amazon launches first debit card in Mexico,?",[0.6693728  0.02555105 0.30507618],positive,0.6438217
"Walmart goes big into grocery delivery,?",[0.15701446 0.0237964  0.81918913],neutral,0.13321806
"Amazon recalls portable battery chargers due to fire risk,?",[0.01162544 0.9553765  0.03299803],negative,-0.9437511
"Twitch bringing free games to Amazon Prime members,?",[0.05615585 0.01759213 0.926252  ],neutral,0.03856372
"Amazon shutters Vendor Express wholesale program,?",[0.0287245  0.6032366  0.36803886],negative,-0.5745121
"Jefferies: Amazon could hit $1T valuation by 2022,?",[0.46922526 0.01648175 0.514293  ],neutral,0.4527435
"GBH: Amazon and Facebook could disrupt live sports broadcasting,?",[0.01233012 0.94760096 0.04006888],negative,-0.93527085
"""Amazon roundup: Alexa goes to work, Amazon strengthens Vietnam push"",?",[0.72082853 0.03266297 0.2465085 ],positive,0.68816555
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Morgan Stanley: Amazon could disrupt online travel,?",[0.01287452 0.9529657  0.03415978],negative,-0.94009113
"Mortgage industry to be Amazoned ,?",[0.07927933 0.37934312 0.54137754],neutral,-0.3000638
"Uber hires Amazon's VP of voice shopping,?",[0.11732545 0.0917591  0.7909154 ],neutral,0.025566354
"CNBC: Amazon owes $22B in future payments related to Whole Foods,?",[0.03816838 0.43412524 0.5277064 ],neutral,-0.39595687
"Reuters: Amazon meeting to plan direct move into Brazil market,?",[0.32865778 0.01602605 0.6553162 ],neutral,0.31263173
"GBH Insights sees minimal tariff impact on FANG stocks,?",[0.09285196 0.2227836  0.68436444],neutral,-0.12993163
"Instacart looks beyond Whole Foods,?",[0.21913388 0.01032399 0.77054214],neutral,0.2088099
"Former Amazon Prime head joins Airbnb,?",[0.05153283 0.24312666 0.70534056],neutral,-0.19159383
"Amazon orders first animated series; Amazon coming to Vietnam ,?",[0.21976969 0.01545976 0.76477057],neutral,0.20430993
"Amazon Prime head leaving company,?",[0.03050062 0.69895047 0.27054885],negative,-0.6684499
"Whole Foods delivery expands to San Francisco and Atlanta,?",[0.22785613 0.00927661 0.76286733],neutral,0.21857953
"Amazon confirms acquiring GameSparks,?",[0.12094051 0.00950584 0.8695537 ],neutral,0.111434676
"Amazon planning grocery deliveries in France,?",[0.02854296 0.0876122  0.88384485],neutral,-0.059069246
"Amazon coming for bank margins ,?",[0.08776732 0.5677251  0.34450755],negative,-0.47995782
"Walmart steps up grocery war with Amazon,?",[0.16369656 0.50423616 0.33206725],negative,-0.3405396
"EU eyes revenue tax on tech giants,?",[0.06394116 0.42336705 0.51269174],neutral,-0.3594259
"Research firm says voice shopping will hit $40B; Amazon collects state taxes,?",[0.12101038 0.01922025 0.85976934],neutral,0.10179013
"""Amazon Web Services networking issue impacts Alexa, cloud clients"",?",[0.02547715 0.8278511  0.14667171],negative,-0.80237395
"Amazon might have the OS of future retail,?",[0.10437743 0.00839221 0.8872304 ],neutral,0.09598523
"Amazon Prime Music comes to India; Alexa skills get more rewards,?",[0.82291067 0.01718044 0.15990895],positive,0.8057302
"Recode: Amazon selling UFC pay-per-view packages,?",[0.03246086 0.04341937 0.9241197 ],neutral,-0.010958511
"Axios: Amazon will acquire video doorbell startup Ring (update),?",[0.11227687 0.0089706  0.8787526 ],neutral,0.10330628
"""Amazon signs Prime Video deal with Lions Gate, launches new book imprint"",?",[0.74177027 0.01195374 0.24627599],positive,0.72981656
"Grocery intrigue: Sam's Club partners with Instacart,?",[0.0496596  0.02262907 0.9277113 ],neutral,0.027030533
"Amazon starts delivery service Down Under,?",[0.07422083 0.07047658 0.85530263],neutral,0.003744245
"Berkshire-Amazon-JPMorgan healthcare venture more than just pricing power - Buffett,?",[0.04968542 0.01414843 0.93616617],neutral,0.035536997
"""GBH Insights ups Amazon target to 23% upside, $1T valuation"",?",[0.92579037 0.03220048 0.04200919],positive,0.8935899
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Recode: Amazon planning six more Go stores this year,?",[0.04823249 0.01680079 0.9349667 ],neutral,0.0314317
"""Amazon closes up after crossing $1,500 for first time"",?",[0.82664865 0.09234854 0.0810028 ],positive,0.73430014
"""Amazon roundup: New accelerator, over double Walmart's size, Luxoft collab"",?",[0.4941479  0.01624933 0.4896028 ],positive,0.47789857
"Amazon +1 7% on target increase to 19% upside,?",[0.8414005  0.05947014 0.09912936],positive,0.7819304
"Amazon offering 5% back on Whole Foods purchases,?",[0.26078287 0.06197627 0.67724085],neutral,0.1988066
"The Information: Amazon offered $100M for August before releasing Key,?",[0.03551766 0.06368221 0.9008001 ],neutral,-0.02816455
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Walmart in talks for major Flipkart stake,?",[0.05458907 0.03402634 0.9113846 ],neutral,0.02056273
"Streaming rights auction for 'Thursday Night Football',?",[0.02915105 0.04116784 0.92968106],neutral,-0.012016794
"Yahoo Finance: Amazon plans to combine AmazonFresh and Prime Now,?",[0.05837784 0.00664573 0.9349764 ],neutral,0.05173211
"Amazon making a splash in apparel,?",[0.43880892 0.03481589 0.52637523],neutral,0.40399304
"""Amazon to add 2,000 jobs in France"",?",[0.7416196  0.0959331  0.16244732],positive,0.6456865
"JPMorgan's Dimon on healthcare venture: &quot;We believe we can do better&quot;,?",[0.89240426 0.02024998 0.08734578],positive,0.8721543
"New stakes at Tiger Global disclosed,?",[0.04788062 0.03171972 0.92039967],neutral,0.016160898
"Report: Facebook aiming for July release of two smart speakers,?",[0.03444919 0.02510456 0.9404462 ],neutral,0.009344623
"Med supply stocks drop as Amazon preps an entry,?",[0.0119928  0.9700444  0.01796278],negative,-0.95805156
"Seattle Times: Amazon cutting several hundred HQ jobs,?",[0.01130909 0.9723661  0.01632477],negative,-0.961057
"The Information: Amazon plans to develop AI chips,?",[0.02588549 0.01019162 0.96392286],neutral,0.015693868
"Amazon paid $90M for Blink technology,?",[0.04480133 0.01946595 0.9357327 ],neutral,0.025335377
"Amazon Studios hires NBC Entertainment president,?",[0.04080398 0.22569442 0.7335016 ],neutral,-0.18489043
"Reuters: Amazon planning Brazilian mega-warehouse,?",[0.0564213 0.0881706 0.8554081],neutral,-0.031749304
"Amazon shadow sends FedEx and UPS lower,?",[0.01679853 0.9358562  0.04734518],negative,-0.91905767
"Market cap wars: Amazon aims for No  3 spot,?",[0.32255206 0.13478778 0.5426602 ],neutral,0.18776427
"Whole Foods groceries join Prime Now,?",[0.07105392 0.01621202 0.91273403],neutral,0.054841906
"FedEx and UPS fall after report of Amazon delivery push,?",[0.01285969 0.9642692  0.02287109],negative,-0.9514095
"""Apple sold the most tablets in Q4, Amazon gained most market share"",?",[0.5713578  0.01817993 0.4104622 ],positive,0.55317783
"""Amazon roundup: Audible advanced book rights, Premier League auction this week"",?",[0.05533881 0.02285549 0.9218057 ],neutral,0.03248332
"Amazon settles with French tax authorities,?",[0.06390736 0.18634793 0.74974465],neutral,-0.12244057
"JD com to take on Amazon in Europe,?",[0.14646176 0.05295558 0.8005827 ],neutral,0.09350617
"Alibaba leads new $300M round for India's top online grocer,?",[0.6570022  0.01926694 0.32373086],positive,0.63773525
"Analysts giddy over Amazon,?",[0.37869558 0.19326343 0.42804095],neutral,0.18543215
"""Amazon rallies after strong holiday sales, AWS lift"",?",[0.7966605  0.14769845 0.05564112],positive,0.648962
"Amazon EPS of $3 75,?",[0.08233833 0.19803333 0.71962833],neutral,-0.11569501
"""WSJ: Alphabet, Aramco planning data centers in Saudi Arabia"",?",[0.03449532 0.06109206 0.9044126 ],neutral,-0.026596744
"Amazon Alexa can now send app-free text messages,?",[0.09374934 0.00819503 0.8980556 ],neutral,0.08555432
"""Amazon, JPMorgan, and Berkshire Hathaway launching a healthcare company"",?",[0.11134881 0.00640222 0.88224894],neutral,0.10494658
"Analyst raises Amazon to 14% upside on ad growth potential,?",[0.81955874 0.09916264 0.08127868],positive,0.7203961
"Streaming services pay more for music,?",[0.10876328 0.03446575 0.85677093],neutral,0.07429753
"NY Post: Boxed com CEO met with Amazon about potential acquisition,?",[0.03502419 0.05639582 0.90857995],neutral,-0.021371625
"Google Home now stands at 14M installed units,?",[0.07401654 0.01613874 0.9098447 ],neutral,0.057877805
"Morgan Stanley bull case puts Amazon over $1T market cap,?",[0.08789424 0.5939177  0.318188  ],negative,-0.50602347
"Amazon HQ2 bidding goes confidential,?",[0.03058688 0.5138064  0.45560673],negative,-0.48321953
"Bloomberg: JD com plans U S  foray,?",[0.03453005 0.09847257 0.86699736],neutral,-0.06394252
"Walmart partners up with Rakuten,?",[0.28071454 0.05710164 0.6621838 ],neutral,0.2236129
"Lions Gate topping as vice chairman says ready for consolidation,?",[0.16479892 0.04875344 0.7864476 ],neutral,0.116045475
"Apple iBooks redesign coming; Sonos discounts Alexa speakers to match HomePod,?",[0.25035247 0.34586984 0.40377763],neutral,-0.09551737
"""Amazon gets new Street-high target; analyst expects FANG """"beat and raise"""" party"",?",[0.56987685 0.03640502 0.39371815],positive,0.5334718
"Kroger teaming up with Alibaba ,?",[0.06917545 0.22743978 0.70338476],neutral,-0.15826432
"AWS buys security startup with NSA roots,?",[0.14687547 0.00904884 0.8440757 ],neutral,0.13782664
"Google starts selling audiobooks to take on Amazon,?",[0.2760632  0.03090791 0.6930289 ],neutral,0.2451553
"Smaller films lead Oscar nominations amid declining theater attendance,?",[0.08910216 0.71764016 0.19325764],negative,-0.628538
"Amazon Go store opens to the public,?",[0.03495269 0.01551928 0.949528  ],neutral,0.019433407
"Bloomberg: Facebook won't bid on Thursday night NFL,?",[0.03842546 0.5406551  0.42091945],negative,-0.50222963
"Kohl's price target upped to $100 at Jefferies as Amazon partnership ramps,?",[0.8656174  0.05431893 0.08006369],positive,0.8112985
"Recode: Amazon increasing monthly Prime cost by 18%,?",[0.91638666 0.01682372 0.06678964],positive,0.89956295
"""Amazon cancels three shows, looks for blockbusters in programming shift"",?",[0.02589896 0.84365124 0.13044983],negative,-0.81775224
"Lions Gate jumps on takeover talk,?",[0.5557152  0.13667695 0.30760786],positive,0.41903824
"Amazon announces 20 HQ2 finalists,?",[0.12229446 0.27665508 0.6010505 ],neutral,-0.15436062
"""Amazon hiring HIPAA Compliance Lead for """"new initiative"""""",?",[0.1921542  0.03143148 0.77641433],neutral,0.16072272
"Amazon Fresh keeps the pressure on Blue Apron,?",[0.05715109 0.30777857 0.6350703 ],neutral,-0.2506275
"BMO Capital raises Amazon to new Street-high target on ad potential,?",[0.9112265  0.03144866 0.05732495],positive,0.87977785
"""SunTrust raises Amazon price target to $1,400; shares +2%"",?",[0.66893554 0.02219009 0.30887434],positive,0.64674544
"Fox TV's Walden out of running for Amazon Studios chief,?",[0.05621713 0.41774192 0.5260409 ],neutral,-0.3615248
"""Analyst sees $1T market cap for Amazon, expects 60% ad rev  growth"",?",[0.7110603  0.09861892 0.1903208 ],positive,0.61244136
"Piper Jaffray sees 12% upside for Amazon,?",[0.4807585  0.27805144 0.24119009],positive,0.20270705
"Amazon Onboard brings Alexa to cars with or without internet,?",[0.02593538 0.02638865 0.947676  ],neutral,-0.000453275
"Apple Watch control coming to Whirlpool appliances; KeyBanc sees poor iPhone X sales,?",[0.01087789 0.96560305 0.02351903],negative,-0.95472515
"Vuzix closes +18 6% on news of Alexa-enabled smart glasses,?",[0.35028037 0.60723    0.0424896 ],negative,-0.25694963
"Tech giants prep for legal fight against FCC's rule repeal,?",[0.14424886 0.5172774  0.33847374],negative,-0.37302858
"Amazon announces dev kit to bring Alexa to wearables,?",[0.73681515 0.01394271 0.24924219],positive,0.72287244
"CBS adds ad-light live streaming service to Amazon Channels,?",[0.41187423 0.01475361 0.5733722 ],neutral,0.39712062
"Amazon in talks for Premier League streaming rights,?",[0.08255526 0.01138431 0.9060604 ],neutral,0.071170956
"""Alexa can now control microwaves, ovens; Amazon invests in smart oven startup"",?",[0.3204117  0.00856139 0.6710269 ],neutral,0.3118503
"Oppenheimer Large Cap Revenue ETF (RWL) December Summary,?",[0.04635286 0.3983404  0.55530673],neutral,-0.35198754
"Tech giants scurry to patch chip flaws; Intel -2 6%,?",[0.01969851 0.92879087 0.05151063],negative,-0.90909237
"VanEck Vectors Morningstar Wide Moat ETF (MOAT) December Summary,?",[0.04269572 0.20081815 0.7564861 ],neutral,-0.15812244
"Explaining Amazon's focus on Echo,?",[0.06852553 0.03095308 0.9005214 ],neutral,0.037572455
"""The Information: Amazon, Salesforce seeking Oracle alternatives"",?",[0.02356606 0.02108674 0.95534724],neutral,0.00247932
"Amazon shipped 5B items to Prime members last year,?",[0.17015412 0.01243128 0.81741464],neutral,0.15772285
"Retail jolt: Amazon seen making a run at Target,?",[0.11797952 0.29542154 0.58659893],neutral,-0.17744201
"Trump slams Amazon while calling for higher Post Office pricing,?",[0.20118587 0.33673602 0.46207812],neutral,-0.13555016
"Amazon pulls YouTube from Fire TV ahead of deadline,?",[0.02327043 0.7790532  0.1976764 ],negative,-0.7557828
"""Apple, Amazon heading to Saudi Arabia "",?",[0.04585323 0.10586999 0.84827673],neutral,-0.060016766
"""GBH Insights: Holiday sales give Amazon """"significant momentum"""" for 2018"",?",[0.8911235  0.01900443 0.08987201],positive,0.87211907
"CNBC: Amazon planning ad push in 2018,?",[0.05808076 0.02324644 0.9186728 ],neutral,0.034834318
"Echo Dot tops Amazon's holiday sales season,?",[0.21030222 0.1330733  0.65662444],neutral,0.07722892
"Raymond James: Watch Amazon's OTC drug line,?",[0.02748933 0.0516227  0.92088795],neutral,-0.024133371
"XPO Logistics +11% on reported takeover interest from Home Depot,?",[0.38043246 0.02976706 0.5898005 ],neutral,0.3506654
"Amazon acquires wireless security camera company,?",[0.23420689 0.02408923 0.74170387],neutral,0.21011765
"Piper boosts holiday sales outlook,?",[0.8847077  0.04888737 0.06640493],positive,0.8358203
"Apple hires more Amazon Studios execs,?",[0.1429765 0.1864761 0.6705474],neutral,-0.043499604
"RBC analyst says Amazon's Alexa will add $10B in sales,?",[0.9229754  0.01174637 0.06527813],positive,0.9112291
"Walmart testing fully-automated stores,?",[0.03549136 0.04057253 0.92393607],neutral,-0.005081173
"""Jefferies: Microsoft tops cloud market revenue, Alibaba tops in Y/Y growth"",?",[0.7853999  0.05908204 0.155518  ],positive,0.7263179
"""AJC: Amazon lobbyist registers in Georgia, HQ2 location "",?",[0.02548408 0.08405207 0.8904639 ],neutral,-0.058567986
"""JPMorgan raises price targets for Amazon, Facebook, and Priceline"",?",[0.49835274 0.01796892 0.4836784 ],positive,0.4803838
"""Amazon roundup: Acquisition talks, smart speaker race, and Digital Day"",?",[0.07691919 0.00869732 0.9143835 ],neutral,0.068221875
"French Government Files Complaint Against Amazon,?",[0.01618483 0.94136816 0.04244705],negative,-0.92518336
"Amazon becomes top e-tailer in Mexico,?",[0.8472813  0.05005726 0.10266148],positive,0.79722404
"Amazon will pay $118M in back taxes to Italy,?",[0.0690035  0.07452393 0.8564726 ],neutral,-0.005520426
"Luxembourg appealing Amazon back tax order,?",[0.21737735 0.6125895  0.17003314],negative,-0.3952121
"""Amazon will resume selling Apple TV, Google Chromecast"",?",[0.07446919 0.0083811  0.9171497 ],neutral,0.06608809
"Morgan Stanley: Amazon Prime membership slowing,?",[0.01794034 0.9674484  0.01461127],negative,-0.9495081
"White House enlists major cloud provider for IT overhaul,?",[0.46289805 0.03618334 0.5009186 ],neutral,0.42671472
"Amazon expands Same-Day Delivery markets for holiday shoppers,?",[0.88652295 0.01255921 0.10091786],positive,0.8739637
"Amazon's cloud unit expands in China,?",[0.6649187  0.02141004 0.31367117],positive,0.6435087
"Amazon cuts back on hiring at Seattle headquarters,?",[0.01867039 0.95061576 0.03071379],negative,-0.9319454
"Tax bill to boost tech giants' EPS,?",[0.6033189  0.03395448 0.36272654],positive,0.5693644
"Amazon Prime Video now on Apple TV devices,?",[0.0275818  0.05324012 0.9191781 ],neutral,-0.025658324
"""Evercore ISI initiates Amazon, Alphabet, and Facebook"",?",[0.05099472 0.00806466 0.9409406 ],neutral,0.042930055
"Morgan Stanley bearish on Patterson and Schein by Amazon threat,?",[0.01355424 0.94953275 0.03691302],negative,-0.93597853
"EU court says luxury brands can keep products off Amazon,?",[0.04014774 0.7883659  0.17148641],negative,-0.7482182
"Amazon cancels drug wholesaler license application in Maine,?",[0.01426998 0.9458479  0.03988207],negative,-0.9315779
"""YouTube exiting Echo Show, Fire TV"",?",[0.03214169 0.06443462 0.9034237 ],neutral,-0.032292925
"Ad holdcos eye major spending increase with Amazon com,?",[0.8457934  0.02952872 0.12467786],positive,0.8162647
