sentence,logit,prediction,sentiment_score
"Shutdown slows FTC's Facebook probe,?",[0.01223505 0.9628695  0.02489535],negative,-0.9506345
"NYT leaks Facebook moderation documents,?",[0.03208007 0.6234751  0.3444449 ],negative,-0.591395
"Facebook: Bug caused Instagram feed change,?",[0.01640288 0.92553025 0.05806686],negative,-0.90912735
"Citron boosts Facebook; shares up 3 5%,?",[0.9177326  0.04259066 0.03967685],positive,0.8751419
"Bias concerns kill new Facebook feature,?",[0.05472042 0.6674032  0.27787635],negative,-0.6126828
"Wedbush removes Facebook from Best Ideas,?",[0.0320237  0.65905774 0.3089185 ],negative,-0.62703407
"""Facebook -5% on crypto plans, DZ Bank downgrade"",?",[0.01696521 0.93833596 0.04469878],negative,-0.92137074
"Facebook developing crypto for WhatsApp transfers - Bloomberg,?",[0.03006654 0.04726235 0.9226711 ],neutral,-0.01719581
"FT: WhatsApp bans 130K accounts in 10 days,?",[0.01400052 0.95087945 0.03512002],negative,-0.9368789
"D C  AG files suit against Facebook (update),?",[0.03016414 0.69505703 0.27477878],negative,-0.6648929
"Another personal data scandal for Facebook (update),?",[0.0204035  0.8580891  0.12150733],negative,-0.8376856
"France moves ahead with tech tax,?",[0.42802918 0.04968134 0.52228945],neutral,0.37834784
"Russia disinformation report calls out big tech,?",[0.02842845 0.83818525 0.13338634],negative,-0.8097568
"Facebook notifies developers about photo-sharing bug,?",[0.01934017 0.8864817  0.09417813],negative,-0.86714154
"Recode: Facebook wants in on pay TV,?",[0.03292548 0.06226993 0.9048046 ],neutral,-0.029344447
"Facebook pushes back on story dinging fact-check program,?",[0.26081568 0.29075179 0.4484326 ],neutral,-0.029936105
"""Facebook: Watch has 400M monthly users, 75M daily users"",?",[0.02671834 0.03362617 0.9396555 ],neutral,-0.006907828
"Report: Facebook cutting back some news video funding,?",[0.01408654 0.95928895 0.02662455],negative,-0.9452024
"""Facebook, ZeniMax settle suit over Oculus VR tech"",?",[0.12919328 0.46059057 0.41021615],negative,-0.3313973
"Report: Japan to increase scrutiny of foreign big-data firms,?",[0.9059564  0.01772295 0.07632063],positive,0.8882334
"Facebook testing search advertising as new revenue stream,?",[0.30931765 0.01989491 0.67078745],neutral,0.28942275
"Invesco QQQ ETF (QQQ) November Summary,?",[0.03507941 0.65835613 0.30656448],negative,-0.6232767
"U S  stock markets mixed as Nasdaq edges up,?",[0.0224484  0.9583139  0.01923782],negative,-0.93586546
"Report: Zuckerberg turns to Microsoft's Smith for advice,?",[0.03898451 0.12783724 0.8331783 ],neutral,-0.08885273
"Facebook adds $9B to stock buyback program,?",[0.6733499  0.02075991 0.3058902 ],positive,0.65259004
"Facebook tests live shopping feature,?",[0.0505746  0.06702594 0.88239944],neutral,-0.016451333
"France will tax digital giants from 2019,?",[0.03685927 0.02575832 0.9373824 ],neutral,0.011100948
"'Too many adversaries': Stifel cuts Facebook to Hold,?",[0.01606983 0.93894744 0.04498268],negative,-0.9228776
"Facebook board backs COO Sandberg on Soros approach,?",[0.03370957 0.8216631  0.14462738],negative,-0.7879535
"Facebook details strident response after UK document release,?",[0.09828345 0.59890497 0.3028115 ],negative,-0.5006215
"""Facebook fights back on """"cherrypicked"""" documents"",?",[0.04496872 0.3412269  0.6138044 ],neutral,-0.29625818
"UK releases Facebook mails addressing prospect of selling data,?",[0.07243121 0.4883685  0.4392003 ],negative,-0.4159373
"EU ministers fail to agree on digital tax,?",[0.01685739 0.94482076 0.0383218 ],negative,-0.9279634
"""FT: France, Germany plan digital tax compromise"",?",[0.08291034 0.04721751 0.86987215],neutral,0.03569283
"Reliance team-up paying off in India for Facebook via 'WhatsApp phones',?",[0.69770443 0.09101966 0.21127595],positive,0.6066848
"Report: Facebook hired Republican strategy firm,?",[0.21391734 0.06490562 0.721177  ],neutral,0.14901173
"Facebook admits Sandberg requested Soros research,?",[0.03677318 0.43798074 0.52524614],neutral,-0.40120757
"Facebook debated charging for user data access ,?",[0.04924728 0.49929437 0.4514583 ],negative,-0.4500471
"Rights groups press for secret docs in Facebook Messenger case,?",[0.03182023 0.67658603 0.29159373],negative,-0.6447658
"Facebook expands locally focused news feature,?",[0.8200296  0.02150587 0.15846454],positive,0.7985237
"""FTC hearing sees call for regulating Facebook, Google"",?",[0.13586873 0.03494939 0.82918185],neutral,0.100919336
"WhatsApp chief business officer latest exec to depart,?",[0.04113591 0.5094263  0.4494378 ],negative,-0.4682904
"European lawmakers slam no-show Zuckerberg at Facebook hearing,?",[0.03234846 0.8265647  0.14108677],negative,-0.7942163
"Amazon pushes hard in online ads,?",[0.07518898 0.6079279  0.3168831 ],negative,-0.5327389
"Facebook shutters crisis 'War Room'; Sandberg under fire,?",[0.01546356 0.91683877 0.06769766],negative,-0.9013752
"U K  seizes Facebook internal papers,?",[0.02003213 0.90298057 0.07698725],negative,-0.88294846
"ESG screens start to take a bite,?",[0.11343811 0.17615905 0.71040285],neutral,-0.06272095
"Open Society head wants Facebook oversight,?",[0.03518604 0.25007737 0.71473664],neutral,-0.21489131
"Facebook hires top DOJ antitrust lawyer,?",[0.18816562 0.32581544 0.48601893],neutral,-0.13764982
"Facebook publishes memo where policy chief owns up to PR firm hiring,?",[0.04401697 0.6082835  0.34769955],negative,-0.56426656
"Facebook appeals 짙500K fine in Britain over data scandal,?",[0.01913881 0.9499872  0.030874  ],negative,-0.93084836
"Zuck won't step down as Facebook chairman,?",[0.03091166 0.19080739 0.778281  ],neutral,-0.15989572
"Facebook near 2-year low amid 'crisis'; has it hit 'AOL/Yahoo peak' ,?",[0.03735218 0.91976094 0.04288682],negative,-0.88240874
"WSJ: Zuckerberg aggressive with Facebook at war,?",[0.03915156 0.6293058  0.33154264],negative,-0.59015423
"Sonnenfeld: Facebook should replace 'dispensable' COO Sandberg,?",[0.03801933 0.5380642  0.42391655],negative,-0.5000449
"""Facebook removed 1 6B fake accounts in Q2, Q3"",?",[0.01496683 0.9110902  0.07394294],negative,-0.89612335
"Microsoft alliance with Facebook signals shift in AI approach,?",[0.78083354 0.04037441 0.17879204],positive,0.74045914
"""FB board: We pushed execs to move faster, but criticism is unfair"",?",[0.25995535 0.581436   0.15860869],negative,-0.32148063
"Facebook responds to NYT report,?",[0.0543755  0.14600271 0.79962176],neutral,-0.09162721
"""NYT probes Facebook's crisis response of 'delay, deny, deflect' (updated)"",?",[0.0365828  0.7269969  0.23642027],negative,-0.6904141
"""Jana Partners adds Dollar Tree, Exact Sciences; exits ADT, Facebook, GreenSky"",?",[0.05438273 0.02885567 0.91676164],neutral,0.025527062
"WSJ: Morale at Facebook takes a hit in challenging year,?",[0.5768619  0.37329024 0.0498479 ],positive,0.20357168
"DOJ's Delrahim speaks on antitrust approach in age of mergers,?",[0.08079493 0.03067454 0.88853055],neutral,0.05012039
"Instagram spurred Citron's Left to cover Facebook short,?",[0.05321157 0.6052874  0.34150106],negative,-0.5520758
"TechCrunch: Facebook working with France on moderation probe,?",[0.10202767 0.25519416 0.6427782 ],neutral,-0.15316649
"Facebook updates on terror content; EU has no plan to probe taxes,?",[0.03458093 0.4862527  0.47916642],negative,-0.45167175
"Invesco QQQ ETF (QQQ) October Summary,?",[0.03508775 0.6645182  0.30039406],negative,-0.6294304
"Facebook quadrupling size of Dublin HQ,?",[0.05658339 0.10418065 0.83923596],neutral,-0.047597256
"Facebook blocks accounts for Russia links; Zuckerberg to skip Canada-UK hearing,?",[0.01507899 0.9252794  0.05964159],negative,-0.91020036
"EU states divided over digital tax,?",[0.03051704 0.8184366  0.1510463 ],negative,-0.7879196
"Facebook boots 115 accounts on election eve,?",[0.03154499 0.6949574  0.27349773],negative,-0.6634124
"""Moody's: Britain's digital tax would be &quot;credit negative&quot; for Alphabet, FB"",?",[0.0549361  0.4895967  0.45546716],negative,-0.43466058
"Trump weighs antitrust case on Big Tech,?",[0.07202873 0.49525896 0.43271232],negative,-0.42323023
"Traditional ad industry facing no shortage of Internet threats,?",[0.11140682 0.03737859 0.8512146 ],neutral,0.07402823
"CNBC: Facebook pulling Workplace offering into its own site,?",[0.04302555 0.23025261 0.7267219 ],neutral,-0.18722707
"""Facebook -1 9% with in-line revenues, slowing user growth"",?",[0.02327031 0.93541145 0.04131828],negative,-0.91214114
"""Facebook beats by $0 30, misses on revenue"",?",[0.45777795 0.21101809 0.33120394],positive,0.24675986
"Facebook earnings put FANGs in focus,?",[0.1300055  0.18944079 0.6805537 ],neutral,-0.059435293
"Britain will target tech giants with digital tax in 2020,?",[0.07641219 0.01053812 0.91304964],neutral,0.06587406
"Tech giants may face billions in new taxes,?",[0.03770969 0.6928943  0.26939604],negative,-0.65518457
"Facebook removes politically charged content from Iran,?",[0.01864882 0.88064504 0.10070617],negative,-0.86199623
"Reuters: Facebook finds more Iranian disinformation activity,?",[0.01962138 0.9018791  0.07849965],negative,-0.8822577
"Facebook debuts new election tools with vote nearing,?",[0.3626014  0.02072114 0.61667746],neutral,0.34188026
"Tech giants seek assurances over Brexit,?",[0.6263978  0.19894513 0.17465706],positive,0.42745265
"""Facebook amps up music links in Stories, News Feed"",?",[0.0699019  0.03319857 0.8968995 ],neutral,0.036703333
"Facebook at EU conference: It's privacy over profit,?",[0.04656046 0.29931036 0.6541292 ],neutral,-0.2527499
"Apple set to back strong privacy laws,?",[0.42958784 0.1287314  0.4416808 ],neutral,0.30085644
"Facebook revamps Messenger app to add simplicity,?",[0.22617134 0.04203909 0.7317896 ],neutral,0.18413225
"Oppenheimer names its picks for Facebook's cybersecurity buy,?",[0.05385006 0.01016239 0.9359876 ],neutral,0.043687668
"Oculus co-founder exits Facebook amid exec tensions,?",[0.01438471 0.9325048  0.05311046],negative,-0.9181201
"Piper's fall survey: Instagram beats Snap in teen use,?",[0.0997633  0.771118   0.12911873],negative,-0.6713547
"Report: Facebook wants to buy major cybersecurity company,?",[0.07205599 0.00882647 0.91911757],neutral,0.06322952
"Germany urges tax minimum for tech giants,?",[0.14249177 0.2175604  0.63994783],neutral,-0.07506862
"Oculus showing more NBA games in VR; WhatsApp bans in Brazil,?",[0.04242209 0.42871395 0.52886397],neutral,-0.38629186
"Facebook hires former UK deputy PM to head global affairs,?",[0.05438677 0.20688164 0.7387316 ],neutral,-0.15249488
"Funds back proposal removing Zuckerberg as Facebook chairman,?",[0.02906205 0.74572664 0.22521137],negative,-0.7166646
"Facebook charged with hiding video ad measurement problems,?",[0.01344575 0.93774825 0.04880596],negative,-0.9243025
"Report: Facebook plans camera device for TVs,?",[0.03278292 0.02811941 0.93909764],neutral,0.0046635047
"Facebook +0 8% as Rosenblatt starts at Buy in long-term look,?",[0.3818875  0.31762072 0.30049175],positive,0.06426677
"""Reuters: Facebook tightens ban on inaccurate polling, voting information"",?",[0.0891461  0.69264346 0.21821038],negative,-0.6034974
"Nikkei: Japan probes Facebook data security,?",[0.02259109 0.9000791  0.0773298 ],negative,-0.87748796
"Facebook: Just 30M affected in September security issue,?",[0.01666872 0.9007054  0.08262595],negative,-0.88403666
"Facebook removes more content; disinformation gets more homegrown,?",[0.01553332 0.9248472  0.05961953],negative,-0.90931386
"Tech lunch break: Recovering from the fall,?",[0.07047283 0.7469206  0.18260661],negative,-0.67644775
"""Early premarket losers include SQ, AMZN, NFLX"",?",[0.03787865 0.32265618 0.6394652 ],neutral,-0.28477752
"Facebook's WhatsApp had video call security bug,?",[0.02437624 0.86033607 0.11528762],negative,-0.8359598
"Snap launches Originals daily shows,?",[0.05825102 0.14292288 0.7988261 ],neutral,-0.08467186
"""EU privacy regulators ready to fine, temporarily ban data offenders"",?",[0.22742319 0.3242104  0.4483664 ],neutral,-0.096787214
"WSJ: Google didn't disclose spring Google Plus breach,?",[0.02474741 0.86130947 0.11394309],negative,-0.83656204
"Facebook dips as Credit Suisse reels in expectations,?",[0.01922782 0.9527444  0.02802775],negative,-0.9335166
"Invesco QQQ ETF (QQQ) September Summary,?",[0.03470256 0.68927586 0.2760216 ],negative,-0.6545733
"Facebook launches Portal smart speakers with eye on video calls,?",[0.24585454 0.01959004 0.7345554 ],neutral,0.2262645
"Playing a split Congress,?",[0.05504774 0.3313374  0.6136148 ],neutral,-0.27628964
"Sequoia Fund added to Facebook stake in Q3,?",[0.06282811 0.02998305 0.90718883],neutral,0.032845058
"Instagram tests sharing user location data with Facebook,?",[0.04666568 0.09987558 0.8534587 ],neutral,-0.053209905
"Variety: Facebook plans move into location-based VR,?",[0.17053434 0.00716635 0.82229936],neutral,0.163368
"Wells Fargo sees optimism for AT&amp;T ad business,?",[0.73744065 0.02136471 0.24119465],positive,0.71607596
"Facebook may face $1 6B fine over data breach,?",[0.01423965 0.9558065  0.02995387],negative,-0.9415668
"""In test for GDPR, Ireland opens probe into Facebook security issue"",?",[0.17796886 0.26131544 0.56071573],neutral,-0.083346575
"Instagram back up after global outage,?",[0.67745507 0.24130283 0.08124208],positive,0.43615222
"""Facebook adds new video features, anti-bullying tools"",?",[0.6086252  0.01497621 0.37639865],positive,0.59364897
"Deutsche Bank sees heightened risks for Facebook into 2019,?",[0.27528438 0.03324477 0.69147086],neutral,0.2420396
"Instagram officially puts Mosseri in charge,?",[0.03927463 0.16392793 0.79679745],neutral,-0.124653295
"Facebook could face $1 6B fine in Europe over data breach: WSJ,?",[0.01221135 0.96018004 0.02760865],negative,-0.94796866
"Reuters: Attempt to force Facebook Messenger wiretap fails,?",[0.01368321 0.94547546 0.04084138],negative,-0.93179226
"Facebook -2 6% after disclosing security problem,?",[0.02332931 0.9452222  0.03144842],negative,-0.9218929
"""Facebook gains on DAU metrics, admits to phone number ad targeting"",?",[0.8879434  0.05851348 0.05354316],positive,0.8294299
"Oculus to launch new Quest wireless headset in spring for $399,?",[0.10771917 0.01071859 0.8815623 ],neutral,0.09700058
"Big spotlight to stay on Big Tech,?",[0.16434264 0.09871174 0.7369456 ],neutral,0.0656309
"""Without co-founders, Instagram likely to see tighter ties to parent Facebook"",?",[0.5619266  0.22309174 0.21498169],positive,0.33883488
"""States, DOJ meet today about social media platform concerns"",?",[0.03811    0.07425155 0.8876385 ],neutral,-0.036141552
"""Snap-Amazon partnership: Reasons, and prospects for more"",?",[0.08407105 0.00848238 0.9074466 ],neutral,0.075588666
"NYT: Instagram co-founders resign from Facebook; shares down 2 5%,?",[0.0096857 0.9734659 0.0168484],negative,-0.9637802
"Report: Mohan taking over as Facebook's chief in India,?",[0.03621629 0.05908356 0.90470016],neutral,-0.022867274
"Upcoming White House probe of tech giants ,?",[0.04342037 0.5190174  0.43756226],negative,-0.47559702
"BMO Overweight on 'attractive' new Communications sector,?",[0.55912334 0.35807434 0.08280233],positive,0.201049
"ETFs will need to trade more than $20B to reflect revamped indexes: WSJ,?",[0.07576039 0.02285071 0.9013889 ],neutral,0.052909672
"Facebook faces deadline on EU consumer rules,?",[0.03482911 0.8675492  0.09762172],negative,-0.83272004
"IBM launches bias-detection service for AI,?",[0.24872643 0.02586273 0.7254109 ],neutral,0.2228637
"""EMarketer: Amazon will pass Oath, Microsoft in 2018 digital ad sales"",?",[0.32170707 0.02016771 0.6581253 ],neutral,0.30153936
"""ACLU charges Facebook, 10 employers with job-ad discrimination"",?",[0.01717105 0.92649347 0.05633552],negative,-0.90932244
"Instagram gives global launch to shopping push,?",[0.6671758  0.02555997 0.3072642 ],positive,0.64161587
"Study: Facebook's fake-news fight making a difference,?",[0.12876137 0.07294427 0.79829437],neutral,0.055817097
"""Facebook expands fact-checking effort to photos, videos"",?",[0.4786583  0.01112458 0.51021713],neutral,0.4675337
"European Parliament backs tougher copyright rules,?",[0.56599283 0.16033559 0.2736716 ],positive,0.40565723
"Sessions weighs probe of social media giants,?",[0.05647295 0.5106611  0.43286592],negative,-0.45418817
"Europe votes on tougher copyright rules,?",[0.46817407 0.11042513 0.42140085],positive,0.35774893
"RBC goes Underweight on new S&amp;P Communications group,?",[0.02278834 0.9622612  0.0149504 ],negative,-0.93947285
"""""""Project Runway"""" stars Klum, Gunn head to Amazon"",?",[0.05379716 0.21979538 0.72640747],neutral,-0.16599822
"Invesco QQQ ETF (QQQ) August Summary,?",[0.03432294 0.69149554 0.27418151],negative,-0.6571726
"More on Facebook's blockchain team,?",[0.02686025 0.05579709 0.91734266],neutral,-0.028936837
"""Tech giants, semis lead 1% decline for Nasdaq"",?",[0.01824828 0.94421947 0.0375323 ],negative,-0.9259712
"Facebook to build first Asian data center,?",[0.46185386 0.02449053 0.51365566],neutral,0.43736333
"BofA reiterates Facebook Buy on Instagram shopping promise,?",[0.13593318 0.26122952 0.6028373 ],neutral,-0.12529634
"Twitter -5% as Dorsey testifies to Senate panel,?",[0.12663218 0.70395213 0.16941567],negative,-0.57732
"Facebook sues BlackBerry over mobile patents including messaging,?",[0.01639651 0.9331204  0.05048308],negative,-0.9167239
"Germany denies backing down on tech giant taxes,?",[0.04634955 0.69215447 0.26149604],negative,-0.64580494
"Big tech to testify before Senate,?",[0.09535891 0.05834841 0.8462927 ],neutral,0.037010502
"Report: Instagram building stand-alone shopping app,?",[0.07371969 0.02697511 0.89930516],neutral,0.046744574
"Amazon's deeper push into the $88B online ad market,?",[0.7772876  0.03450727 0.18820515],positive,0.7427803
"MoffettNathanson steps to Facebook sidelines on revenue deceleration,?",[0.06345943 0.56824183 0.36829874],negative,-0.50478244
"Upcoming index shakeup has broad implications - Barron's,?",[0.06227851 0.13505782 0.8026636 ],neutral,-0.07277931
"Net veteran: Look to Netflix as route to solve social media ills,?",[0.62883884 0.02720075 0.34396043],positive,0.6016381
"Google's Titan Key gets general release; Trump sends mixed signals on regulation,?",[0.07078005 0.5108189  0.41840103],negative,-0.44003886
"Facebook Watch goes global,?",[0.06459292 0.15323986 0.7821672 ],neutral,-0.08864694
"FAANG short positions +42% in past year,?",[0.03034341 0.9005991  0.06905742],negative,-0.8702557
"Facebook powered by renewable energy,?",[0.02864502 0.04673298 0.924622  ],neutral,-0.018087959
"Trump: Tech giants 'better be careful',?",[0.07895177 0.5132356  0.40781257],negative,-0.43428385
"""Instagram adds features for security, verification"",?",[0.32585987 0.01414671 0.65999347],neutral,0.31171316
"84% of companies dabbling in blockchain,?",[0.02898452 0.05727685 0.91373867],neutral,-0.028292332
"Germany plans action on Facebook this year,?",[0.1059806  0.04102589 0.85299355],neutral,0.06495471
"""Facing new rules, techs press for federal privacy law"",?",[0.09246153 0.03434196 0.87319654],neutral,0.058119576
"Facebook turns to Lucio for chief marketing role,?",[0.03912223 0.044399   0.91647875],neutral,-0.005276777
"""Facebook, Microsoft meet with DHS and FBI for election briefing"",?",[0.02759885 0.07857355 0.8938276 ],neutral,-0.050974704
"Instagram testing college-connection feature,?",[0.03685571 0.04429621 0.9188481 ],neutral,-0.0074404925
"BuzzFeed: Major tech firms gathering to discuss election defense strategy,?",[0.04477169 0.09721033 0.85801804],neutral,-0.05243864
"WSJ: Facebook pulls data security app from Apple store,?",[0.01907463 0.9091841  0.07174117],negative,-0.8901095
"Facebook dealmaker Rose to exit company,?",[0.05478891 0.55114776 0.39406332],negative,-0.49635884
"""Bloomberg: As rivals face hurdles, Snap tries to seize day"",?",[0.13212521 0.07521951 0.79265535],neutral,0.0569057
"Marketers laud ad growth prospects at Instagram,?",[0.35876325 0.2588054  0.38243133],neutral,0.09995785
"""Facebook acts on inauthentic behavior linked to Iran, Russia"",?",[0.02011551 0.84499997 0.13488445],negative,-0.8248845
"Facebook begins measuring user trustworthiness,?",[0.3292492  0.02249983 0.64825094],neutral,0.30674937
"""Facebook trims more than 5,000 ad targeting options"",?",[0.03439238 0.87911206 0.0864955 ],negative,-0.8447197
"""Trump: 'Very dangerous' for Facebook, Twitter to ban accounts"",?",[0.03558945 0.699129   0.2652816 ],negative,-0.6635395
"Reuters: U S  pressing Facebook for Messenger wiretapping in case,?",[0.05221887 0.21144968 0.73633146],neutral,-0.15923081
"Facebook gets HUD complaint charging housing discrimination,?",[0.01774611 0.92926687 0.05298704],negative,-0.9115208
"TechCrunch: Facebook now tackling opioid abuse problem,?",[0.0942318  0.5962489  0.30951935],negative,-0.50201714
"Q2 hedge fund wrapup,?",[0.04381995 0.2985937  0.65758634],neutral,-0.25477377
"Twitter joins social peers in suspending Alex Jones,?",[0.02979393 0.8706977  0.09950837],negative,-0.84090376
"""Jana gets back into Facebook; discloses stakes in Alphabet, Wells Fargo"",?",[0.0326164  0.08707663 0.88030696],neutral,-0.054460235
"Facebook aqui-hires for interactive live videos,?",[0.03258807 0.02756636 0.9398455 ],neutral,0.005021706
"RBC's Mahaney: Facebook best risk-reward option in sector,?",[0.79072994 0.02027947 0.1889906 ],positive,0.7704505
"""WSJ: India looks to """"level playing field"""" with U S  tech giants"",?",[0.6836272  0.02325247 0.29312032],positive,0.6603747
"Portfolio moves by Greenwoods Asset Management,?",[0.02195655 0.02941819 0.94862527],neutral,-0.0074616335
"Facebook boosts security on pages with big followings,?",[0.89427996 0.01901172 0.08670828],positive,0.8752682
"Invesco QQQ ETF (QQQ) July Summary,?",[0.03542691 0.6675748  0.29699832],negative,-0.6321479
"UniCredit cuts ties to Facebook after WSJ banking story,?",[0.02028861 0.9257674  0.05394397],negative,-0.90547884
"Free speech debate among Big Tech,?",[0.05050958 0.36892673 0.5805637 ],neutral,-0.31841716
"Facebook trims gains after response to WSJ banking story,?",[0.04867977 0.90982705 0.04149311],negative,-0.8611473
"Facebook +2% on report it's seeking big-bank customer data,?",[0.43043473 0.33193347 0.23763175],positive,0.098501265
"Report: Facebook testing dating feature internally,?",[0.12563221 0.19273752 0.68163025],neutral,-0.06710531
"Facebook investing $4 5M in news industry support programs,?",[0.20424668 0.01654459 0.7792087 ],neutral,0.1877021
"Facebook security chief exiting for Stanford job,?",[0.05327725 0.3583275  0.58839524],neutral,-0.30505025
"WhatsApp starts plan to charge business customers,?",[0.04971547 0.02498541 0.9252991 ],neutral,0.024730057
"NYT: Facebook identifies coordinated campaign to shape midterms (updated),?",[0.7127279  0.01838613 0.26888588],positive,0.6943418
"UK lawmakers: Hold tech firms liable for fake news,?",[0.02822053 0.84271395 0.1290655 ],negative,-0.8144934
"""Shareholder sues Facebook, Zuckerberg after tumble"",?",[0.01824788 0.8988867  0.08286554],negative,-0.8806388
"Facebook not yet a bargain - Heard on the Street,?",[0.06900071 0.53773516 0.39326417],negative,-0.46873444
"Facebook -22% as analysts line up downgrades (updated),?",[0.07934561 0.70265025 0.21800415],negative,-0.6233046
"Facebook -20% on guidance for slowing revenue growth,?",[0.04160926 0.9137753  0.04461545],negative,-0.87216604
"""Twitter, Snap dip amid Facebook earnings slide"",?",[0.01617596 0.95219505 0.03162904],negative,-0.93601906
"Facebook -8 3% as revenues trail expectations,?",[0.84603894 0.09053478 0.06342629],positive,0.75550413
"""Facebook beats by $0 03, misses on revenue"",?",[0.45835966 0.2169296  0.32471073],positive,0.24143006
"NYT: China withdraws approval for Facebook unit,?",[0.01517204 0.9609031  0.02392482],negative,-0.94573104
"Facebook sets up Chinese subsidiary,?",[0.03568286 0.0560342  0.90828294],neutral,-0.020351343
"Goldman: Facebook checks strong on Instagram's back,?",[0.8765202  0.05623825 0.06724148],positive,0.820282
"Facebook doubles London presence with office acquisition,?",[0.7780898  0.02447492 0.19743527],positive,0.7536149
"WhatsApp curbs message forwarding,?",[0.04532209 0.26780903 0.68686885],neutral,-0.22248694
"""Facebook, AMC Theatres partner on ticket buying"",?",[0.10034511 0.01076193 0.88889295],neutral,0.08958318
"Fake news policy change at Facebook,?",[0.02965732 0.7872834  0.1830592 ],negative,-0.7576261
"Report: India may send second WhatsApp notice over violence,?",[0.07800813 0.7097716  0.21222027],negative,-0.63176346
"""U S  lawmakers urge Facebook, Google to resist Vietnam cybersecurity law"",?",[0.28596172 0.10047806 0.6135602 ],neutral,0.18548366
"""Jefferies boosts Facebook target on ad strength, Instagram monetization"",?",[0.8819052  0.01976898 0.09832586],positive,0.8621362
"""Facebook, Twitter, Google to return to Capitol on Tuesday (updated)"",?",[0.03786395 0.03642384 0.9257122 ],neutral,0.0014401153
"Microsoft urges regulation of facial recognition,?",[0.05713335 0.01460356 0.9282631 ],neutral,0.042529795
"WSJ: SEC probing Facebook on timing of data-leak disclosures,?",[0.02238948 0.8300358  0.14757475],negative,-0.80764633
"CNBC: Facebook closes loophole exposing private group details,?",[0.04002792 0.72287184 0.23710026],negative,-0.6828439
"Facebook grants 'full access  for election studies,?",[0.03665678 0.03913877 0.9242044 ],neutral,-0.0024819933
"""Nomura says Buy to Alphabet, Facebook on regulatory scrutiny"",?",[0.07123586 0.31831247 0.6104517 ],neutral,-0.2470766
"First fine levied on Facebook over Cambridge Analytica,?",[0.02687733 0.89108443 0.08203831],negative,-0.8642071
"AT&amp;T's media boss highlights company's vision for HBO,?",[0.05816532 0.01258058 0.92925406],neutral,0.045584735
"Invesco QQQ ETF (QQQ) June Summary,?",[0.03586828 0.6563134  0.30781832],negative,-0.62044513
"Groupon up 11% on reported sale interest,?",[0.9438335  0.03194592 0.02422061],positive,0.9118875
"Facebook to show Premier League soccer in southeast Asia,?",[0.03359488 0.07173564 0.8946695 ],neutral,-0.038140763
"Variety: Facebook in talks for Ronaldo reality series,?",[0.03552156 0.07998458 0.8844939 ],neutral,-0.044463016
"""Facebook bull lauds Instagram TV, boosts price target"",?",[0.84341896 0.08838293 0.06819804],positive,0.755036
"Report: Feds expand data probe into Facebook; shares -1 4%,?",[0.17464437 0.375064   0.4502917 ],neutral,-0.20041962
"Wells Fargo boosts Facebook on Instagram monetization,?",[0.8567087  0.03776315 0.10552817],positive,0.8189455
"TechCrunch: Facebook will acquire natural language tech startup,?",[0.2523749  0.00880321 0.73882186],neutral,0.24357168
"Facebook sends Congress user data documents,?",[0.02801768 0.08562994 0.88635236],neutral,-0.057612263
"UK politician: Facebook still evading data-scandal questions,?",[0.03342809 0.71451306 0.25205883],negative,-0.681085
"""Instagram Stories hits 400M daily users, double Snapchat"",?",[0.32023582 0.05945171 0.6203125 ],neutral,0.2607841
"Court halves Oculus-ZeniMax payout to $250M,?",[0.5000711  0.26168427 0.23824464],positive,0.23838684
"Instagram Lite goes live on Google Play,?",[0.0353978  0.06419028 0.9004119 ],neutral,-0.028792478
"California set to vote on sweeping online privacy law,?",[0.25229904 0.05687469 0.69082624],neutral,0.19542435
"Summit Insights gives Twitter Street-high price target,?",[0.09137055 0.0504966  0.85813284],neutral,0.040873945
"Facebook pulls plug on Project Aquila,?",[0.01642302 0.91732293 0.06625409],negative,-0.9008999
"""Facebook fights fakes in Mexico, Latin America"",?",[0.03582323 0.5093937  0.45478302],negative,-0.47357047
"Bloomberg: Instagram estimated worth $100B,?",[0.03852421 0.09541714 0.8660587 ],neutral,-0.056892928
"EU votes for tougher copyright rules,?",[0.5751902  0.16208103 0.26272875],positive,0.41310915
"""Instagram hits 1B users, launches IGTV"",?",[0.08811168 0.06254502 0.8493433 ],neutral,0.025566652
"Facebook launching test of subscription groups,?",[0.1419488  0.01742166 0.84062946],neutral,0.12452714
"Cheddar: AT&amp;T in talks to acquire ad-tech firm AppNexus,?",[0.03823051 0.01835164 0.9434178 ],neutral,0.019878872
"""NYT's social media relations: Google's good, Facebook's failing"",?",[0.05266392 0.8574902  0.08984582],negative,-0.80482626
"Facebook to invest $750M in new Alabama data center,?",[0.09184942 0.00892211 0.89922845],neutral,0.0829273
"Facebook's public face exits role,?",[0.03112651 0.08552173 0.8833518 ],neutral,-0.054395214
"Sports betting goes live in New Jersey,?",[0.0251586  0.03706744 0.937774  ],neutral,-0.011908846
"Cramer: AT&amp;T judge sets 'blueprint' for Comcast/media buying spree,?",[0.05253445 0.00816456 0.939301  ],neutral,0.04436989
"Stock watch ahead of World Cup,?",[0.04258944 0.1401455  0.81726503],neutral,-0.097556055
"""Google, Facebook, Twitter face new House panel hearing"",?",[0.0816981  0.08595579 0.8323461 ],neutral,-0.0042576864
